# Program:featureCounts v2.0.1; Command:"featureCounts" "-F" "SAF" "-T" "5" "-a" "Synechocystis_v2_trimmed.saf" "-s" "0" "-o" "CO2_4_g4_r3.featureCounts.txt" "CO2_4_g4_r3.bam" 
Geneid	Chr	Start	End	Strand	Length	CO2_4_g4_r3.bam
sll1011|125	sll1011|125	1	17	.	17	640
sll1011|5	sll1011|5	1	22	.	22	38
sll1011|37	sll1011|37	1	19	.	19	200
thiE|220	thiE|220	1	17	.	17	73
thiE|184	thiE|184	1	20	.	20	78
thiE|156	thiE|156	1	22	.	22	282
thiE|58	thiE|58	1	18	.	18	205
thiE|43	thiE|43	1	21	.	21	77
apcD|91	apcD|91	1	17	.	17	119
apcD|185	apcD|185	1	21	.	21	165
apcD|201	apcD|201	1	22	.	22	161
apcD|31	apcD|31	1	21	.	21	228
apcD|44	apcD|44	1	18	.	18	207
glcE|3	glcE|3	1	19	.	19	103
glcE|78	glcE|78	1	20	.	20	176
glcE|45	glcE|45	1	20	.	20	141
glcE|33	glcE|33	1	21	.	21	312
glcE|64	glcE|64	1	18	.	18	125
slr1090|119	slr1090|119	1	17	.	17	185
slr1090|64	slr1090|64	1	19	.	19	62
slr1090|235	slr1090|235	1	21	.	21	330
slr1090|151	slr1090|151	1	20	.	20	29
slr1090|99	slr1090|99	1	19	.	19	177
pyrC|166	pyrC|166	1	21	.	21	62
pyrC|116	pyrC|116	1	19	.	19	288
pyrC|39	pyrC|39	1	18	.	18	21
pyrC|88	pyrC|88	1	22	.	22	370
pyrC|18	pyrC|18	1	22	.	22	54
slr1759|69	slr1759|69	1	18	.	18	131
slr1759|13	slr1759|13	1	22	.	22	126
slr1759|58	slr1759|58	1	22	.	22	544
slr1759|36	slr1759|36	1	21	.	21	174
slr1759|47	slr1759|47	1	21	.	21	121
capA|42	capA|42	1	20	.	20	115
capA|31	capA|31	1	19	.	19	44
ssl1918|148	ssl1918|148	1	22	.	22	148
ssl1918|80	ssl1918|80	1	17	.	17	173
ssl1918|103	ssl1918|103	1	20	.	20	53
ssl1918|127	ssl1918|127	1	20	.	20	81
ssl1918|182	ssl1918|182	1	22	.	22	372
ycf20|136	ycf20|136	1	22	.	22	80
ycf20|22	ycf20|22	1	18	.	18	178
ycf20|157	ycf20|157	1	20	.	20	257
ycf20|69	ycf20|69	1	21	.	21	137
slr1610|6	slr1610|6	1	22	.	22	263
slr1610|139	slr1610|139	1	21	.	21	123
slr1610|92	slr1610|92	1	20	.	20	186
slr1610|17	slr1610|17	1	19	.	19	105
slr1610|36	slr1610|36	1	17	.	17	219
sll1652|115	sll1652|115	1	19	.	19	97
sll1652|63	sll1652|63	1	22	.	22	111
sll1652|16	sll1652|16	1	21	.	21	142
sll1652|240	sll1652|240	1	17	.	17	0
sll1652|276	sll1652|276	1	22	.	22	51
sll1201|96	sll1201|96	1	19	.	19	47
sll1201|374	sll1201|374	1	22	.	22	14
sll1656|5	sll1656|5	1	18	.	18	287
sll1656|30	sll1656|30	1	19	.	19	174
sll1656|55	sll1656|55	1	19	.	19	286
sll1656|16	sll1656|16	1	21	.	21	161
sll1656|43	sll1656|43	1	21	.	21	50
sll1654|84	sll1654|84	1	20	.	20	163
sll1654|146	sll1654|146	1	22	.	22	521
sll1654|98	sll1654|98	1	18	.	18	166
sll1654|118	sll1654|118	1	21	.	21	285
sll1654|24	sll1654|24	1	22	.	22	106
sll1200|186	sll1200|186	1	20	.	20	101
sll1200|309	sll1200|309	1	21	.	21	234
sll1200|86	sll1200|86	1	19	.	19	165
sll1200|240	sll1200|240	1	22	.	22	203
sll1200|46	sll1200|46	1	17	.	17	235
psbU|96	psbU|96	1	20	.	20	48
psbU|13	psbU|13	1	17	.	17	69
psbU|76	psbU|76	1	17	.	17	213
psbU|241	psbU|241	1	21	.	21	157
psbU|313	psbU|313	1	19	.	19	263
sucC|74	sucC|74	1	18	.	18	70
sucC|88	sucC|88	1	21	.	21	148
sucC|60	sucC|60	1	22	.	22	247
sucC|109	sucC|109	1	20	.	20	126
sucC|17	sucC|17	1	17	.	17	216
slr0962|98	slr0962|98	1	19	.	19	80
slr0962|70	slr0962|70	1	18	.	18	89
slr0962|166	slr0962|166	1	19	.	19	92
slr0962|19	slr0962|19	1	19	.	19	20
slr0962|148	slr0962|148	1	19	.	19	15
ho1|19	ho1|19	1	21	.	21	15
ho1|185	ho1|185	1	17	.	17	19
ho1|86	ho1|86	1	20	.	20	6
ho1|112	ho1|112	1	21	.	21	16
ho1|47	ho1|47	1	21	.	21	80
glnA|81	glnA|81	1	17	.	17	189
glnA|4	glnA|4	1	17	.	17	29
glnA|103	glnA|103	1	22	.	22	130
glnA|23	glnA|23	1	19	.	19	101
glnA|62	glnA|62	1	21	.	21	170
ssr3122|89	ssr3122|89	1	19	.	19	49
ssr3122|45	ssr3122|45	1	17	.	17	108
ssr3122|32	ssr3122|32	1	21	.	21	256
ssr3122|115	ssr3122|115	1	20	.	20	200
ssr3122|130	ssr3122|130	1	21	.	21	152
sll0488|33	sll0488|33	1	22	.	22	113
sll0488|58	sll0488|58	1	20	.	20	471
sll0488|21	sll0488|21	1	17	.	17	181
sll0488|45	sll0488|45	1	17	.	17	98
sll0488|153	sll0488|153	1	19	.	19	179
sll0489|37	sll0489|37	1	20	.	20	226
sll0489|205	sll0489|205	1	22	.	22	292
sll0489|153	sll0489|153	1	18	.	18	325
sll0489|102	sll0489|102	1	22	.	22	136
sll0489|194	sll0489|194	1	22	.	22	140
pcnB2|66	pcnB2|66	1	17	.	17	243
pcnB2|20	pcnB2|20	1	17	.	17	170
pcnB2|9	pcnB2|9	1	19	.	19	290
pcnB2|45	pcnB2|45	1	17	.	17	60
pcnB2|153	pcnB2|153	1	18	.	18	109
eda|25	eda|25	1	20	.	20	20
eda|122	eda|122	1	22	.	22	329
eda|136	eda|136	1	17	.	17	845
eda|43	eda|43	1	20	.	20	157
eda|76	eda|76	1	21	.	21	337
pth|6	pth|6	1	20	.	20	65
pth|122	pth|122	1	21	.	21	148
pth|32	pth|32	1	17	.	17	83
pth|134	pth|134	1	17	.	17	319
pth|100	pth|100	1	19	.	19	100
sll0480|93	sll0480|93	1	22	.	22	203
sll0480|51	sll0480|51	1	18	.	18	95
sll0480|82	sll0480|82	1	17	.	17	274
sll0480|37	sll0480|37	1	17	.	17	78
sll0480|4	sll0480|4	1	20	.	20	76
sll0481|108	sll0481|108	1	17	.	17	204
sll0481|170	sll0481|170	1	21	.	21	364
sll0481|41	sll0481|41	1	18	.	18	218
sll0481|127	sll0481|127	1	19	.	19	719
sll0481|79	sll0481|79	1	21	.	21	84
sll0482|40	sll0482|40	1	21	.	21	190
sll0482|3	sll0482|3	1	22	.	22	274
sll0482|28	sll0482|28	1	17	.	17	372
sll0482|80	sll0482|80	1	17	.	17	599
sll0482|64	sll0482|64	1	17	.	17	147
dnaJ3|120	dnaJ3|120	1	20	.	20	285
dnaJ3|166	dnaJ3|166	1	19	.	19	132
dnaJ3|108	dnaJ3|108	1	21	.	21	100
dnaJ3|185	dnaJ3|185	1	17	.	17	132
dnaJ3|46	dnaJ3|46	1	22	.	22	86
sll0484|40	sll0484|40	1	18	.	18	323
sll0484|178	sll0484|178	1	17	.	17	118
sll0484|137	sll0484|137	1	21	.	21	39
sll0484|19	sll0484|19	1	18	.	18	79
sll0484|164	sll0484|164	1	20	.	20	37
sll0485|161	sll0485|161	1	17	.	17	214
sll0485|55	sll0485|55	1	17	.	17	157
sll0485|4	sll0485|4	1	17	.	17	61
sll0485|111	sll0485|111	1	21	.	21	339
sll0485|78	sll0485|78	1	21	.	21	130
sll0486|80	sll0486|80	1	17	.	17	33
sll0486|178	sll0486|178	1	17	.	17	143
sll0486|273	sll0486|273	1	20	.	20	88
sll0486|144	sll0486|144	1	20	.	20	83
sll0486|201	sll0486|201	1	21	.	21	258
sll0487|23	sll0487|23	1	17	.	17	341
sll0487|60	sll0487|60	1	22	.	22	257
sll0487|49	sll0487|49	1	20	.	20	49
sll0487|37	sll0487|37	1	17	.	17	127
sll0487|7	sll0487|7	1	21	.	21	226
sll0286|78	sll0286|78	1	22	.	22	229
sll0286|27	sll0286|27	1	22	.	22	327
sll0286|134	sll0286|134	1	18	.	18	370
sll0286|49	sll0286|49	1	18	.	18	375
sll0286|115	sll0286|115	1	19	.	19	219
slr0798|115	slr0798|115	1	22	.	22	266
slr0798|4	slr0798|4	1	20	.	20	131
slr0798|151	slr0798|151	1	20	.	20	193
slr0798|15	slr0798|15	1	19	.	19	126
slr0798|130	slr0798|130	1	18	.	18	232
ndhF3|34	ndhF3|34	1	22	.	22	154
ndhF3|188	ndhF3|188	1	22	.	22	232
ndhF3|22	ndhF3|22	1	21	.	21	276
ndhF3|97	ndhF3|97	1	22	.	22	49
ndhF3|208	ndhF3|208	1	19	.	19	77
natB|100	natB|100	1	17	.	17	110
natB|121	natB|121	1	21	.	21	307
natB|45	natB|45	1	22	.	22	393
natB|89	natB|89	1	22	.	22	435
natB|76	natB|76	1	18	.	18	184
nylA|139	nylA|139	1	22	.	22	271
nylA|247	nylA|247	1	22	.	22	181
nylA|212	nylA|212	1	20	.	20	115
nylA|193	nylA|193	1	17	.	17	23
nylA|151	nylA|151	1	18	.	18	138
alr|116	alr|116	1	21	.	21	607
alr|28	alr|28	1	21	.	21	108
alr|140	alr|140	1	19	.	19	204
alr|64	alr|64	1	19	.	19	133
alr|40	alr|40	1	21	.	21	30
slr0797|79	slr0797|79	1	21	.	21	248
slr0797|160	slr0797|160	1	20	.	20	213
slr0797|149	slr0797|149	1	21	.	21	218
slr0797|57	slr0797|57	1	22	.	22	142
slr0797|12	slr0797|12	1	21	.	21	158
slr0794|144	slr0794|144	1	20	.	20	236
slr0794|70	slr0794|70	1	19	.	19	180
slr0794|83	slr0794|83	1	18	.	18	276
slr0794|34	slr0794|34	1	21	.	21	45
slr0794|107	slr0794|107	1	17	.	17	196
slr0795|154	slr0795|154	1	22	.	22	163
slr0795|430	slr0795|430	1	21	.	21	119
slr0795|170	slr0795|170	1	18	.	18	55
slr0795|308	slr0795|308	1	19	.	19	86
slr0795|446	slr0795|446	1	20	.	20	63
slr0095|103	slr0095|103	1	19	.	19	192
slr0095|40	slr0095|40	1	22	.	22	368
slr0095|118	slr0095|118	1	17	.	17	128
slr0095|223	slr0095|223	1	22	.	22	66
slr0095|175	slr0095|175	1	17	.	17	384
slr0498|266	slr0498|266	1	18	.	18	72
slr0498|255	slr0498|255	1	19	.	19	175
slr0498|529	slr0498|529	1	22	.	22	115
slr0498|85	slr0498|85	1	22	.	22	114
slr0498|124	slr0498|124	1	17	.	17	413
slr0096|35	slr0096|35	1	20	.	20	70
slr0096|130	slr0096|130	1	18	.	18	193
slr0096|10	slr0096|10	1	18	.	18	14
slr0096|144	slr0096|144	1	20	.	20	337
slr0096|100	slr0096|100	1	17	.	17	164
crtO|155	crtO|155	1	22	.	22	107
crtO|58	crtO|58	1	19	.	19	258
crtO|7	crtO|7	1	20	.	20	202
crtO|124	crtO|124	1	19	.	19	259
crtO|144	crtO|144	1	18	.	18	121
gmhA|148	gmhA|148	1	22	.	22	251
gmhA|31	gmhA|31	1	21	.	21	44
gmhA|55	gmhA|55	1	20	.	20	173
gmhA|95	gmhA|95	1	22	.	22	100
gmhA|67	gmhA|67	1	22	.	22	201
slr0092|106	slr0092|106	1	17	.	17	300
slr0092|173	slr0092|173	1	20	.	20	215
slr0092|216	slr0092|216	1	17	.	17	544
slr0092|343	slr0092|343	1	22	.	22	83
slr0092|4	slr0092|4	1	21	.	21	214
sll0552|59	sll0552|59	1	17	.	17	374
sll0552|94	sll0552|94	1	21	.	21	120
sll0552|6	sll0552|6	1	20	.	20	312
sll0552|106	sll0552|106	1	19	.	19	308
sll0552|74	sll0552|74	1	21	.	21	306
sll0553|43	sll0553|43	1	19	.	19	116
sll0553|55	sll0553|55	1	21	.	21	146
sll0553|101	sll0553|101	1	20	.	20	187
sll0553|120	sll0553|120	1	17	.	17	185
sll0553|66	sll0553|66	1	19	.	19	153
sll0550|95	sll0550|95	1	18	.	18	144
sll0550|41	sll0550|41	1	21	.	21	57
sll0550|21	sll0550|21	1	19	.	19	164
sll0550|10	sll0550|10	1	17	.	17	21
sll0550|77	sll0550|77	1	17	.	17	72
ppd|204	ppd|204	1	20	.	20	201
ppd|184	ppd|184	1	19	.	19	88
ppd|104	ppd|104	1	20	.	20	187
ppd|303	ppd|303	1	19	.	19	50
ppd|286	ppd|286	1	20	.	20	97
slr0099|61	slr0099|61	1	18	.	18	32
slr0099|414	slr0099|414	1	17	.	17	66
hisB2|73	hisB2|73	1	19	.	19	121
hisB2|32	hisB2|32	1	18	.	18	48
hisB2|3	hisB2|3	1	19	.	19	19
hisB2|43	hisB2|43	1	20	.	20	134
hisB2|16	hisB2|16	1	21	.	21	13
slr0514|59	slr0514|59	1	17	.	17	113
slr0514|126	slr0514|126	1	17	.	17	93
slr0514|106	slr0514|106	1	20	.	20	136
slr0514|91	slr0514|91	1	17	.	17	505
slr0514|22	slr0514|22	1	22	.	22	105
panD|120	panD|120	1	21	.	21	138
panD|194	panD|194	1	17	.	17	64
panD|89	panD|89	1	17	.	17	125
panD|169	panD|169	1	17	.	17	380
panD|183	panD|183	1	20	.	20	19
sll0096|211	sll0096|211	1	19	.	19	327
sll0096|273	sll0096|273	1	20	.	20	86
sll0096|198	sll0096|198	1	18	.	18	239
sll0096|68	sll0096|68	1	18	.	18	301
sll0096|22	sll0096|22	1	18	.	18	318
sll0095|139	sll0095|139	1	17	.	17	174
sll0095|55	sll0095|55	1	21	.	21	346
sll0095|128	sll0095|128	1	20	.	20	194
sll0095|33	sll0095|33	1	19	.	19	199
sll0095|18	sll0095|18	1	18	.	18	277
sll0094|19	sll0094|19	1	17	.	17	373
sll0094|31	sll0094|31	1	22	.	22	125
sll0094|8	sll0094|8	1	20	.	20	250
sll0094|100	sll0094|100	1	21	.	21	290
sll0094|54	sll0094|54	1	18	.	18	310
sll0092|403	sll0092|403	1	19	.	19	101
slr0924|161	slr0924|161	1	22	.	22	351
slr0924|205	slr0924|205	1	21	.	21	276
slr0924|193	slr0924|193	1	18	.	18	413
slr0924|178	slr0924|178	1	19	.	19	131
slr0924|139	slr0924|139	1	22	.	22	111
slr0921|46	slr0921|46	1	19	.	19	274
slr0921|107	slr0921|107	1	20	.	20	22
slr0921|35	slr0921|35	1	20	.	20	87
slr0921|94	slr0921|94	1	17	.	17	89
slr0921|22	slr0921|22	1	20	.	20	72
slr0923|114	slr0923|114	1	20	.	20	455
slr0923|53	slr0923|53	1	17	.	17	119
slr0923|138	slr0923|138	1	18	.	18	116
slr0923|181	slr0923|181	1	21	.	21	46
slr0923|10	slr0923|10	1	20	.	20	24
ama|86	ama|86	1	17	.	17	94
ama|50	ama|50	1	21	.	21	123
ama|19	ama|19	1	22	.	22	251
ama|62	ama|62	1	18	.	18	200
ama|73	ama|73	1	19	.	19	71
slr0299|85	slr0299|85	1	20	.	20	143
slr0299|161	slr0299|161	1	21	.	21	201
slr0299|39	slr0299|39	1	18	.	18	269
slr0299|142	slr0299|142	1	19	.	19	174
slr0299|9	slr0299|9	1	18	.	18	245
ssl1464|30	ssl1464|30	1	20	.	20	135
ssl1464|183	ssl1464|183	1	22	.	22	61
ssl1464|249	ssl1464|249	1	17	.	17	120
ssl1464|60	ssl1464|60	1	19	.	19	45
ssl1464|145	ssl1464|145	1	19	.	19	374
erg6|133	erg6|133	1	22	.	22	74
erg6|73	erg6|73	1	22	.	22	268
erg6|88	erg6|88	1	22	.	22	67
erg6|8	erg6|8	1	20	.	20	231
erg6|173	erg6|173	1	19	.	19	276
slr0848|19	slr0848|19	1	17	.	17	39
slr0848|46	slr0848|46	1	21	.	21	126
slr0848|4	slr0848|4	1	18	.	18	131
slr0848|125	slr0848|125	1	18	.	18	69
slr0848|142	slr0848|142	1	19	.	19	53
slr0846|101	slr0846|101	1	17	.	17	70
slr0846|67	slr0846|67	1	22	.	22	32
slr0846|90	slr0846|90	1	21	.	21	281
slr0846|172	slr0846|172	1	21	.	21	442
slr0846|124	slr0846|124	1	18	.	18	168
slr0845|120	slr0845|120	1	21	.	21	168
slr0845|67	slr0845|67	1	17	.	17	234
slr0845|105	slr0845|105	1	20	.	20	467
slr0845|46	slr0845|46	1	18	.	18	233
slr0845|87	slr0845|87	1	18	.	18	131
slr0842|38	slr0842|38	1	17	.	17	272
slr0842|6	slr0842|6	1	19	.	19	172
slr0842|85	slr0842|85	1	21	.	21	160
slr0842|17	slr0842|17	1	19	.	19	111
slr0842|140	slr0842|140	1	20	.	20	216
prsA|109	prsA|109	1	20	.	20	46
prsA|7	prsA|7	1	22	.	22	14
prsA|121	prsA|121	1	17	.	17	19
prsA|98	prsA|98	1	20	.	20	0
prsA|52	prsA|52	1	22	.	22	6
slr0841|130	slr0841|130	1	17	.	17	124
slr0841|118	slr0841|118	1	17	.	17	176
slr0841|34	slr0841|34	1	17	.	17	33
slr0841|87	slr0841|87	1	19	.	19	159
slr0841|165	slr0841|165	1	22	.	22	388
slr0082|158	slr0082|158	1	17	.	17	271
slr0082|22	slr0082|22	1	17	.	17	203
slr0082|170	slr0082|170	1	20	.	20	509
slr0082|98	slr0082|98	1	17	.	17	141
slr0082|5	slr0082|5	1	20	.	20	293
slr0110|198	slr0110|198	1	19	.	19	259
slr0110|122	slr0110|122	1	22	.	22	359
slr0110|176	slr0110|176	1	22	.	22	106
slr0110|219	slr0110|219	1	17	.	17	293
slr0110|55	slr0110|55	1	20	.	20	229
hemH|90	hemH|90	1	17	.	17	9
hemH|39	hemH|39	1	22	.	22	29
hemH|77	hemH|77	1	21	.	21	52
hemH|129	hemH|129	1	22	.	22	39
hemH|114	hemH|114	1	21	.	21	110
slr0081|14	slr0081|14	1	17	.	17	31
slr0081|71	slr0081|71	1	21	.	21	250
slr0081|29	slr0081|29	1	22	.	22	283
slr0081|121	slr0081|121	1	20	.	20	80
slr0081|49	slr0081|49	1	21	.	21	148
slr0086|83	slr0086|83	1	17	.	17	140
slr0086|119	slr0086|119	1	17	.	17	313
slr0086|28	slr0086|28	1	20	.	20	147
slr0086|98	slr0086|98	1	18	.	18	73
slr0086|154	slr0086|154	1	20	.	20	232
slr0569|400	slr0569|400	1	17	.	17	237
slr0569|63	slr0569|63	1	17	.	17	135
slr0569|24	slr0569|24	1	17	.	17	171
slr0569|89	slr0569|89	1	20	.	20	108
slr0569|106	slr0569|106	1	22	.	22	154
sll0088|70	sll0088|70	1	18	.	18	206
sll0088|53	sll0088|53	1	18	.	18	150
sll0088|11	sll0088|11	1	21	.	21	193
sll0088|88	sll0088|88	1	17	.	17	175
sll0088|31	sll0088|31	1	17	.	17	66
smtB|31	smtB|31	1	18	.	18	153
smtB|102	smtB|102	1	21	.	21	249
smtB|66	smtB|66	1	20	.	20	86
smtB|10	smtB|10	1	19	.	19	364
smtB|51	smtB|51	1	20	.	20	163
slr0317|91	slr0317|91	1	21	.	21	122
slr0317|31	slr0317|31	1	17	.	17	236
slr0317|203	slr0317|203	1	17	.	17	72
slr0317|167	slr0317|167	1	19	.	19	395
slr0317|131	slr0317|131	1	17	.	17	118
sll0085|71	sll0085|71	1	22	.	22	31
sll0085|144	sll0085|144	1	22	.	22	165
sll0085|86	sll0085|86	1	20	.	20	182
sll0085|48	sll0085|48	1	19	.	19	21
sll0085|11	sll0085|11	1	21	.	21	75
sll0086|86	sll0086|86	1	21	.	21	126
sll0086|155	sll0086|155	1	20	.	20	225
sll0086|58	sll0086|58	1	22	.	22	153
sll0086|43	sll0086|43	1	20	.	20	415
sll0086|109	sll0086|109	1	22	.	22	81
ssr1041|121	ssr1041|121	1	18	.	18	311
ssr1041|47	ssr1041|47	1	19	.	19	105
ssr1041|99	ssr1041|99	1	21	.	21	379
ssr1041|24	ssr1041|24	1	19	.	19	151
ssr1041|60	ssr1041|60	1	22	.	22	193
sll0082|19	sll0082|19	1	17	.	17	157
sll0082|56	sll0082|56	1	22	.	22	142
sll0082|81	sll0082|81	1	20	.	20	90
sll0082|114	sll0082|114	1	22	.	22	237
sll0082|101	sll0082|101	1	17	.	17	176
slr0115|29	slr0115|29	1	22	.	22	281
slr0115|203	slr0115|203	1	19	.	19	262
slr0115|135	slr0115|135	1	18	.	18	237
slr0115|83	slr0115|83	1	19	.	19	85
slr0115|165	slr0115|165	1	20	.	20	303
cobW|52	cobW|52	1	18	.	18	36
cobW|68	cobW|68	1	20	.	20	303
cobW|11	cobW|11	1	21	.	21	171
cobW|83	cobW|83	1	18	.	18	225
cobW|35	cobW|35	1	21	.	21	68
sll0585|104	sll0585|104	1	19	.	19	276
sll0585|93	sll0585|93	1	18	.	18	59
sll0585|34	sll0585|34	1	22	.	22	252
sll0585|49	sll0585|49	1	21	.	21	178
sll0585|64	sll0585|64	1	17	.	17	328
rnhA|10	rnhA|10	1	22	.	22	84
rnhA|49	rnhA|49	1	18	.	18	231
rnhA|118	rnhA|118	1	22	.	22	110
rnhA|34	rnhA|34	1	19	.	19	155
rnhA|63	rnhA|63	1	20	.	20	167
hisB|73	hisB|73	1	21	.	21	197
hisB|140	hisB|140	1	18	.	18	163
hisB|35	hisB|35	1	17	.	17	163
hisB|9	hisB|9	1	19	.	19	178
hisB|107	hisB|107	1	19	.	19	995
sll0588|66	sll0588|66	1	18	.	18	346
sll0588|141	sll0588|141	1	20	.	20	125
sll0588|107	sll0588|107	1	20	.	20	452
sll0588|42	sll0588|42	1	17	.	17	257
sll0588|22	sll0588|22	1	22	.	22	88
hisH|41	hisH|41	1	20	.	20	39
hisH|131	hisH|131	1	17	.	17	493
hisH|81	hisH|81	1	19	.	19	46
hisH|13	hisH|13	1	20	.	20	5
hisH|95	hisH|95	1	17	.	17	562
moxR|43	moxR|43	1	22	.	22	214
moxR|139	moxR|139	1	17	.	17	136
moxR|155	moxR|155	1	17	.	17	189
moxR|85	moxR|85	1	22	.	22	189
moxR|123	moxR|123	1	22	.	22	126
slr0793|76	slr0793|76	1	18	.	18	587
slr0793|106	slr0793|106	1	18	.	18	189
slr0793|49	slr0793|49	1	22	.	22	134
slr0793|60	slr0793|60	1	20	.	20	299
slr0793|28	slr0793|28	1	17	.	17	175
aroH|145	aroH|145	1	17	.	17	174
aroH|157	aroH|157	1	18	.	18	217
aroH|115	aroH|115	1	18	.	18	252
aroH|193	aroH|193	1	17	.	17	311
aroH|68	aroH|68	1	20	.	20	257
slr0311|380	slr0311|380	1	22	.	22	171
slr0311|400	slr0311|400	1	17	.	17	65
slr0311|598	slr0311|598	1	20	.	20	676
slr0311|289	slr0311|289	1	19	.	19	156
slr0311|340	slr0311|340	1	22	.	22	250
sll0800|189	sll0800|189	1	17	.	17	291
sll0800|338	sll0800|338	1	19	.	19	95
sll0800|250	sll0800|250	1	17	.	17	135
sll0800|117	sll0800|117	1	18	.	18	68
slr0572|143	slr0572|143	1	17	.	17	313
slr0572|154	slr0572|154	1	18	.	18	299
slr0572|277	slr0572|277	1	19	.	19	214
slr0572|204	slr0572|204	1	20	.	20	190
slr0572|251	slr0572|251	1	20	.	20	187
slr0573|192	slr0573|192	1	19	.	19	228
slr0573|54	slr0573|54	1	21	.	21	159
slr0573|222	slr0573|222	1	22	.	22	72
slr0575|73	slr0575|73	1	17	.	17	244
slr0575|50	slr0575|50	1	17	.	17	141
slr0575|22	slr0575|22	1	21	.	21	175
slr0575|6	slr0575|6	1	17	.	17	103
slr0575|91	slr0575|91	1	20	.	20	96
slr0565|64	slr0565|64	1	17	.	17	239
slr0565|97	slr0565|97	1	22	.	22	107
slr0565|21	slr0565|21	1	22	.	22	129
slr0565|40	slr0565|40	1	22	.	22	148
slr0565|85	slr0565|85	1	21	.	21	87
sdhB2|163	sdhB2|163	1	19	.	19	237
sdhB2|181	sdhB2|181	1	18	.	18	289
sdhB2|200	sdhB2|200	1	21	.	21	394
sdhB2|139	sdhB2|139	1	22	.	22	144
sdhB2|78	sdhB2|78	1	20	.	20	49
slr0579|113	slr0579|113	1	20	.	20	173
slr0579|59	slr0579|59	1	17	.	17	181
slr0579|162	slr0579|162	1	21	.	21	195
slr0579|146	slr0579|146	1	20	.	20	64
slr0579|183	slr0579|183	1	22	.	22	128
slr0073|15	slr0073|15	1	22	.	22	111
slr0073|211	slr0073|211	1	18	.	18	184
slr0073|37	slr0073|37	1	21	.	21	266
slr0073|113	slr0073|113	1	17	.	17	402
slr0073|196	slr0073|196	1	21	.	21	90
deaD|145	deaD|145	1	20	.	20	186
deaD|92	deaD|92	1	22	.	22	151
deaD|67	deaD|67	1	21	.	21	93
deaD|131	deaD|131	1	18	.	18	183
deaD|22	deaD|22	1	18	.	18	112
amt1|155	amt1|155	1	17	.	17	445
amt1|45	amt1|45	1	18	.	18	239
amt1|126	amt1|126	1	22	.	22	106
amt1|144	amt1|144	1	20	.	20	152
amt1|64	amt1|64	1	21	.	21	212
trxA3|87	trxA3|87	1	19	.	19	124
trxA3|98	trxA3|98	1	19	.	19	44
trxA3|115	trxA3|115	1	18	.	18	219
trxA3|178	trxA3|178	1	21	.	21	56
trxA3|10	trxA3|10	1	20	.	20	70
sll0539|230	sll0539|230	1	21	.	21	561
sll0539|245	sll0539|245	1	20	.	20	105
sll0539|159	sll0539|159	1	20	.	20	378
sll0539|258	sll0539|258	1	22	.	22	196
sll0539|279	sll0539|279	1	19	.	19	354
sll0790|1309	sll0790|1309	1	21	.	21	100
sll0790|1329	sll0790|1329	1	17	.	17	173
sll0790|151	sll0790|151	1	17	.	17	152
sll0790|1340	sll0790|1340	1	17	.	17	221
ycf24|58	ycf24|58	1	17	.	17	20
ycf24|80	ycf24|80	1	21	.	21	131
ycf24|7	ycf24|7	1	21	.	21	55
ycf24|23	ycf24|23	1	21	.	21	78
ycf24|37	ycf24|37	1	20	.	20	2
sll0596|69	sll0596|69	1	18	.	18	445
sll0596|184	sll0596|184	1	19	.	19	326
sll0596|95	sll0596|95	1	22	.	22	89
sll0596|11	sll0596|11	1	19	.	19	208
sll0596|115	sll0596|115	1	20	.	20	187
sll0597|77	sll0597|77	1	19	.	19	281
sll0597|150	sll0597|150	1	19	.	19	149
sll0597|10	sll0597|10	1	22	.	22	159
sll0597|107	sll0597|107	1	17	.	17	104
sll0597|64	sll0597|64	1	17	.	17	219
sll0594|58	sll0594|58	1	17	.	17	156
sll0594|17	sll0594|17	1	20	.	20	175
sll0594|96	sll0594|96	1	17	.	17	161
sll0594|107	sll0594|107	1	19	.	19	306
sll0594|40	sll0594|40	1	20	.	20	47
sll0595|70	sll0595|70	1	17	.	17	170
sll0595|138	sll0595|138	1	21	.	21	83
sll0595|14	sll0595|14	1	22	.	22	189
sll0595|109	sll0595|109	1	19	.	19	88
sll0595|233	sll0595|233	1	19	.	19	223
cbiP|112	cbiP|112	1	22	.	22	354
cbiP|85	cbiP|85	1	21	.	21	120
cbiP|47	cbiP|47	1	21	.	21	109
cbiP|142	cbiP|142	1	17	.	17	680
cbiP|6	cbiP|6	1	21	.	21	184
rpl33|49	rpl33|49	1	20	.	20	104
rpl33|79	rpl33|79	1	22	.	22	51
rpl33|37	rpl33|37	1	18	.	18	2
rpl33|26	rpl33|26	1	21	.	21	69
rpl33|65	rpl33|65	1	18	.	18	26
sll0590|147	sll0590|147	1	21	.	21	156
sll0590|107	sll0590|107	1	17	.	17	119
sll0590|168	sll0590|168	1	20	.	20	80
sll0590|62	sll0590|62	1	17	.	17	126
sll0590|220	sll0590|220	1	18	.	18	161
slr0103|74	slr0103|74	1	22	.	22	111
slr0103|4	slr0103|4	1	18	.	18	150
slr0103|19	slr0103|19	1	21	.	21	294
slr0103|34	slr0103|34	1	18	.	18	189
slr0103|95	slr0103|95	1	18	.	18	294
slr0829|202	slr0829|202	1	19	.	19	257
slr0829|234	slr0829|234	1	20	.	20	279
