sgRNA_target	condition	wmean_fitness	p_fitness_adj	p_fitness_condition	p_fitness_condition_2	p_fitness_condition_adj
nc_slr0492-as	CO2_4percent	0.09312300640562174	0.9525074466803449	0.13361440253771614	1	0.9525074466803449
nc_slr0513-as	CO2_30percent	-0.31106603984193965	0.28397608833732335	0.0025089099935004903	0.02857142857142857	0.28397608833732335
nc_slr0513-as	CO2_4percent	0.3263067386059368	0.3486641207824675	0.0025089099935004903	0.02857142857142857	0.3486641207824675
nc_slr0517-as	CO2_30percent	-0.1600735549879024	0.8624632381404762	0.9180430114611047	1	0.8624632381404762
nc_slr0517-as	CO2_4percent	-0.45398356858806865	0.8510688283109384	0.9180430114611047	1	0.8510688283109384
nc_slr0521-as2	CO2_30percent	0.10612707794277096	0.8978744444973047	0.8238861054648129	1	0.8978744444973047
nc_slr0521-as2	CO2_4percent	0.1329484687799062	0.9720968262217057	0.8238861054648129	1	0.9720968262217057
nc_slr0521	CO2_30percent	0.39864408718628497	0.584708522690724	0.13361440253771614	1	0.584708522690724
nc_slr0521	CO2_4percent	0.2485634099363477	0.7994991339779918	0.13361440253771614	1	0.7994991339779918
nc_slr0522-as	CO2_30percent	-0.03559813499443435	0.6652586483325006	0.13697621398328264	0.34285714285714286	0.6652586483325006
nc_slr0522-as	CO2_4percent	0.3085492879817402	0.7211652573233834	0.13697621398328264	0.34285714285714286	0.7211652573233834
nc_slr0528-as	CO2_30percent	-1.0343037059229936	0.03851561305067935	0.51459819165810194	0.6904761904761905	0.03851561305067935
nc_slr0528-as	CO2_4percent	-3.500063885441042	0.6785485253288749	0.51459819165810194	0.6904761904761905	0.6785485253288749
nc_slr0529-as	CO2_30percent	0.3978611355174133	0.31525333969256586	0.0025089099935004903	0.02857142857142857	0.31525333969256586
nc_slr0529-as	CO2_4percent	0.006429838526704173	0.497647869636685	0.0025089099935004903	0.02857142857142857	0.497647869636685
nc_slr0534-as3	CO2_30percent	-0.8165937438099222	0.594324564040631	0.35439798416825935	0.5476190476190477	0.594324564040631
nc_slr0534-as3	CO2_4percent	0.1807467205290809	0.7739566832797656	0.35439798416825935	0.5476190476190477	0.7739566832797656
nc_slr0534-as	CO2_30percent	0.10132493784952534	0.9458951075850284	0.13361440253771614	1	0.9458951075850284
nc_slr0534-as	CO2_4percent	0.09920457784563011	0.9525074466803449	0.13361440253771614	1	0.9525074466803449
nc_slr0535-as	CO2_30percent	0.12800349875172992	0.9647691158263495	0.22994905679421349	0.42063492063492064	0.9647691158263495
nc_slr0535-as	CO2_4percent	-0.6460411747528106	0.7211652573233834	0.22994905679421349	0.42063492063492064	0.7211652573233834
nc_slr0536-as2	CO2_30percent	-1.140587739706267	0.45827043095318637	0.7370162633798947	0.8857142857142857	0.45827043095318637
nc_slr0536-as2	CO2_4percent	-0.5613024646094932	0.6411604038228789	0.7370162633798947	0.8857142857142857	0.6411604038228789
nc_slr0536-as	CO2_30percent	0.18725320136019546	0.9647691158263495	0.32960960546565654	0.6666666666666667	0.9647691158263495
nc_slr0536-as	CO2_4percent	-1.9273066387071833	0.19934428107589489	0.32960960546565654	0.6666666666666666	0.19934428107589489
nc_slr0536	CO2_30percent	-2.8987197021723556	0.015082462181647676	0.06135536552864657	0.2	0.015082462181647676
nc_slr0536	CO2_4percent	-5.032339674023583	0.013936229783851901	0.06135536552864657	0.2	0.013936229783851901
nc_slr0537-as	CO2_30percent	-0.2799048025220369	0.49333821959901863	0.13361440253771614	1	0.49333821959901863
nc_slr0537-as	CO2_4percent	-2.3393856884882127	0.3366624508281357	0.13361440253771614	1	0.3366624508281357
nc_slr0541-as	CO2_30percent	-1.1052077171936112	0.48928840640055	1	1	0.48928840640055
nc_slr0541-as	CO2_4percent	-0.8193632726959287	0.29057650874644886	1	1	0.29057650874644886
nc_slr0542-as	CO2_30percent	-0.5964506916563956	1	1	1	1
nc_slr0542-as	CO2_4percent	-0.17922172941160497	0.4610569652166894	1	1	0.4610569652166894
nc_slr0551-as	CO2_30percent	0.21861296415787637	0.9647691158263495	1	1	0.9647691158263495
nc_slr0551-as	CO2_4percent	0.179870079287217	0.9349326218034614	1	1	0.9349326218034614
nc_slr0552	CO2_30percent	0.8008209220797107	0.41870951708492	0.045183090966512865	0.2	0.41870951708492
nc_slr0552	CO2_4percent	0.029796391338573747	0.6785485253288749	0.045183090966512865	0.2	0.6785485253288749
nc_slr0554	CO2_30percent	-0.44195046828593454	0.41870951708492	0.021557177099591207	0.09523809523809523	0.41870951708492
nc_slr0554	CO2_4percent	-2.4523835873625677	0.13528805049485812	0.021557177099591207	0.09523809523809523	0.13528805049485812
nc_slr0556-as	CO2_30percent	0.1781703722389342	0.9458951075850284	1	1	0.9458951075850284
nc_slr0556-as	CO2_4percent	0.1838147379158632	0.9143550542857183	1	1	0.9143550542857183
nc_slr0557-as	CO2_30percent	0.1459558005974353	0.8913948614040894	0.4717794117996919	0.6857142857142857	0.8913948614040894
nc_slr0557-as	CO2_4percent	0.1686522811066525	0.9525074466803449	0.4717794117996919	0.6857142857142857	0.9525074466803449
nc_slr0559	CO2_30percent	0.08655120007689547	0.9458951075850284	0.13361440253771614	1	0.9458951075850284
nc_slr0559	CO2_4percent	0.21895197341597247	0.8679321427214849	0.13361440253771614	1	0.8679321427214849
nc_slr0581	CO2_30percent	0.09279309797494328	0.6984100208815922	0.7370162633798947	0.8857142857142857	0.6984100208815922
nc_slr0581	CO2_4percent	0.242067918823926	0.9720968262217057	0.7370162633798947	0.8857142857142857	0.9720968262217057
nc_slr0583	CO2_30percent	-2.371868390614345	0.06417443964082256	0.9180430114611047	1	0.06417443964082256
nc_slr0583	CO2_4percent	-2.6085058252447615	0.045117892444065374	0.9180430114611047	1	0.045117892444065374
nc_slr0586	CO2_30percent	0.16121511227612087	0.8313727550868939	0.32960960546565654	0.6666666666666667	0.8313727550868939
nc_slr0586	CO2_4percent	-0.3281993151875295	0.6901252346181802	0.32960960546565654	0.6666666666666666	0.6901252346181802
nc_slr0587	CO2_30percent	0.23547160600695646	0.7324131804450047	0.13361440253771614	1	0.7324131804450047
nc_slr0587	CO2_4percent	-0.08371332351384426	0.6756228534615185	0.13361440253771614	1	0.6756228534615185
nc_slr0589	CO2_30percent	0.21198154506639802	0.9647691158263495	1	1	0.9647691158263495
nc_slr0589	CO2_4percent	0.16968401063204752	0.9349326218034614	1	1	0.9349326218034614
nc_slr0593-as	CO2_30percent	-0.2164602811456547	0.8542992235356	1	1	0.8542992235356
nc_slr0593-as	CO2_4percent	0.006325658914364708	0.746352504788104	1	1	0.746352504788104
nc_slr0593	CO2_30percent	0.10753217134706199	0.8313727550868939	1	1	0.8313727550868939
nc_slr0593	CO2_4percent	0.1450894010586723	0.873632922859333	1	1	0.873632922859333
nc_slr0594-as	CO2_30percent	0.0791232842144506	0.9190642338250596	0.03670119249562781	0.3333333333333333	0.9190642338250596
nc_slr0594-as	CO2_4percent	0.20980544740216986	0.873632922859333	0.03670119249562781	0.3333333333333333	0.873632922859333
nc_slr0600-as2	CO2_30percent	0.38350951478856776	0.584708522690724	0.13361440253771614	1	0.584708522690724
nc_slr0600-as2	CO2_4percent	0.013108454096940097	0.7994991339779918	0.13361440253771614	1	0.7994991339779918
nc_slr0600-as	CO2_30percent	0.3842878263253945	0.8010213373011333	0.51459819165810194	0.6904761904761905	0.8010213373011333
nc_slr0600-as	CO2_4percent	0.10674315054040871	0.8914439249771854	0.51459819165810194	0.6904761904761905	0.8914439249771854
nc_slr0604-as2	CO2_30percent	-0.02470200493204233	0.594324564040631	0.35439798416825935	0.5476190476190477	0.594324564040631
nc_slr0604-as2	CO2_4percent	0.013274812554812842	0.6476625593337079	0.35439798416825935	0.5476190476190477	0.6476625593337079
nc_slr0604-as	CO2_30percent	-0.49238987600645934	0.8313727550868939	0.7059529851215194	0.8412698412698413	0.8313727550868939
nc_slr0604-as	CO2_4percent	-0.0223301739718326	0.3557510150935733	0.7059529851215194	0.8412698412698413	0.3557510150935733
nc_slr0604	CO2_30percent	-0.022839296893175844	0.8010213373011333	0.9180430114611047	1	0.8010213373011333
nc_slr0604	CO2_4percent	-0.22060194150161708	0.9143550542857183	0.9180430114611047	1	0.9143550542857183
nc_slr0612-as	CO2_30percent	-0.25231644344299387	0.48928840640055	0.14024270215766366	0.30952380952380953	0.48928840640055
nc_slr0612-as	CO2_4percent	-0.355345016681594	0.7739566832797656	0.14024270215766366	0.30952380952380953	0.7739566832797656
nc_slr0615-as2	CO2_30percent	0.7556540343519245	0.3219508045569536	0.03670119249562781	0.3333333333333333	0.3219508045569536
nc_slr0615-as2	CO2_4percent	0.034933618843938224	0.8308475819064807	0.03670119249562781	0.3333333333333333	0.8308475819064807
nc_slr0615	CO2_30percent	-0.022879346078594334	0.6984100208815922	0.0018007025160810717	0.015873015873015872	0.6984100208815922
nc_slr0615	CO2_4percent	0.7199267000653025	0.1561979395060061	0.0018007025160810717	0.015873015873015872	0.1561979395060061
nc_slr0617	CO2_30percent	0.20410899410913821	0.8927347877322642	0.13361440253771614	1	0.8927347877322642
nc_slr0617	CO2_4percent	0.09671182024797056	0.9525074466803449	0.13361440253771614	1	0.9525074466803449
nc_slr0618-as	CO2_30percent	0.5916895828295619	0.8542992235356	0.7370162633798947	0.8857142857142857	0.8542992235356
nc_slr0618-as	CO2_4percent	-0.17842640325681938	0.7739566832797656	0.7370162633798947	0.8857142857142857	0.7739566832797656
nc_slr0618	CO2_30percent	0.02020979320763599	0.7324131804450047	0.13361440253771614	1	0.7324131804450047
nc_slr0618	CO2_4percent	0.13318985004082512	1	0.13361440253771614	1	1
nc_slr0619-as	CO2_30percent	0.2850554392244128	0.6652586483325006	0.13361440253771614	1	0.6652586483325006
nc_slr0619-as	CO2_4percent	0.11380256537818652	0.9525074466803449	0.13361440253771614	1	0.9525074466803449
nc_slr0623-as	CO2_30percent	-3.9272405722830444	0.08816848011047329	1	1	0.08816848011047329
nc_slr0623-as	CO2_4percent	-3.547518177988318	0.15856641552415507	1	1	0.15856641552415507
nc_slr0624-as	CO2_30percent	0.4995815809088327	0.21242716088599387	0.0018007025160810717	0.015873015873015872	0.21242716088599387
nc_slr0624-as	CO2_4percent	-0.22269226628153094	0.2284187409331184	0.0018007025160810717	0.015873015873015872	0.2284187409331184
nc_slr0624	CO2_30percent	-0.6215567091287381	0.5602916101530038	0.009420319510740701	0.1	0.5602916101530038
nc_slr0624	CO2_4percent	-3.6622237660611776	0.03195053205233067	0.009420319510740701	0.1	0.03195053205233067
nc_slr0630-as	CO2_30percent	0.8408162297774823	0.27496316702089124	0.13361440253771614	1	0.27496316702089124
nc_slr0630-as	CO2_4percent	0.5510347551639951	0.497647869636685	0.13361440253771614	1	0.497647869636685
nc_slr0633	CO2_30percent	-2.6404083610504423	0.27496316702089124	0.13361440253771614	1	0.27496316702089124
nc_slr0633	CO2_4percent	-4.199600652603497	0.3366624508281357	0.13361440253771614	1	0.3366624508281357
nc_slr0643-as	CO2_30percent	-0.5759362369758356	0.23672765952564015	0.03670119249562781	0.3333333333333333	0.23672765952564015
nc_slr0643-as	CO2_4percent	0.005850310533807333	0.9720968262217057	0.03670119249562781	0.3333333333333333	0.9720968262217057
nc_slr0643	CO2_30percent	-1.3901438732446543	0.06491966300438194	0.009420319510740701	0.1	0.06491966300438194
nc_slr0643	CO2_4percent	0.24253925775217214	0.873632922859333	0.009420319510740701	0.1	0.873632922859333
nc_slr0645-as2	CO2_30percent	0.509098991365311	0.11635175242516728	6.846034854385695e-4	0.007936507936507936	0.11635175242516728
nc_slr0645-as2	CO2_4percent	0.010429397418075978	0.5399302538694818	6.846034854385695e-4	0.007936507936507936	0.5399302538694818
nc_slr0645-as	CO2_30percent	0.4135330575910469	0.5602916101530038	0.22994905679421349	0.42063492063492064	0.5602916101530038
nc_slr0645-as	CO2_4percent	0.09177810911783381	1	0.22994905679421349	0.42063492063492064	1
nc_slr0646-as	CO2_30percent	0.04643321157802966	0.9190642338250596	0.32960960546565654	0.6666666666666666	0.9190642338250596
nc_slr0646-as	CO2_4percent	0.2748935175731195	0.8308475819064807	0.32960960546565654	0.6666666666666667	0.8308475819064807
nc_slr0649	CO2_30percent	-1.7256327648817154	0.05405695937378547	0.41449154861760745	0.7	0.05405695937378547
nc_slr0649	CO2_4percent	-2.546613982065828	0.04982692236113086	0.41449154861760745	0.7	0.04982692236113086
nc_slr0654-as	CO2_30percent	0.15719508409703634	0.9647691158263495	0.51459819165810194	0.6904761904761905	0.9647691158263495
nc_slr0654-as	CO2_4percent	0.15705107313870298	0.9720968262217057	0.51459819165810194	0.6904761904761905	0.9720968262217057
nc_slr0655-as	CO2_30percent	-1.208278866818276	0.9647691158263495	0.35439798416825935	0.5476190476190477	0.9647691158263495
nc_slr0655-as	CO2_4percent	-2.8359194974884634	0.7739566832797656	0.35439798416825935	0.5476190476190477	0.7739566832797656
nc_slr0656	CO2_30percent	-0.08870836323777305	0.584708522690724	0.13361440253771614	1	0.584708522690724
nc_slr0656	CO2_4percent	0.060468437019019175	0.9525074466803449	0.13361440253771614	1	0.9525074466803449
nc_slr0658-as2	CO2_30percent	-0.3328445421497826	0.594324564040631	0.009420319510740701	0.1	0.594324564040631
nc_slr0658-as2	CO2_4percent	0.12994676627643528	0.9720968262217057	0.009420319510740701	0.1	0.9720968262217057
nc_slr0658-as3	CO2_30percent	0.34892997009346705	0.5571722200718051	0.32960960546565654	0.6666666666666667	0.5571722200718051
nc_slr0658-as3	CO2_4percent	-0.015812548570646213	0.9720968262217057	0.32960960546565654	0.6666666666666666	0.9720968262217057
nc_slr0658-as	CO2_30percent	-0.17304249790379855	0.5571722200718051	0.03670119249562781	0.3333333333333333	0.5571722200718051
nc_slr0658-as	CO2_4percent	0.2035309530775933	0.9056553806334618	0.03670119249562781	0.3333333333333333	0.9056553806334618
nc_slr0658	CO2_30percent	0.1876750082571342	0.8978744444973047	0.8238861054648129	1	0.8978744444973047
nc_slr0658	CO2_4percent	0.23110378543949053	0.7994991339779918	0.8238861054648129	1	0.7994991339779918
nc_slr0662-as2	CO2_30percent	0.11971405752995117	0.594324564040631	0.51459819165810194	0.6904761904761905	0.594324564040631
nc_slr0662-as2	CO2_4percent	0.2678434338532324	0.9143550542857183	0.51459819165810194	0.6904761904761905	0.9143550542857183
nc_slr0662-as	CO2_30percent	-0.09897614578521866	0.584708522690724	0.13361440253771614	1	0.584708522690724
nc_slr0662-as	CO2_4percent	0.1274550111380174	1	0.13361440253771614	1	1
nc_slr0665-as	CO2_30percent	0.15899811780471632	0.9190642338250596	0.32960960546565654	0.6666666666666666	0.9190642338250596
nc_slr0665-as	CO2_4percent	0.2653014383321188	0.8308475819064807	0.32960960546565654	0.6666666666666667	0.8308475819064807
nc_slr0665	CO2_30percent	-1.826606581814744	0.34022177127353104	0.13361440253771614	1	0.34022177127353104
nc_slr0665	CO2_4percent	-1.3792628229320327	0.41549071434594326	0.13361440253771614	1	0.41549071434594326
nc_slr0670	CO2_30percent	0.013877114538837772	0.5602916101530038	0.004415048495490632	0.031746031746031744	0.5602916101530038
nc_slr0670	CO2_4percent	0.321169122139237	0.497647869636685	0.004415048495490632	0.031746031746031744	0.497647869636685
nc_slr0679-as	CO2_30percent	0.21133015534511992	0.77928324319710085	0.41449154861760745	0.7	0.77928324319710085
nc_slr0679-as	CO2_4percent	-0.06180173930070533	0.8350840361747932	0.41449154861760745	0.7	0.8350840361747932
nc_slr0680-as	CO2_30percent	0.028052950313221026	0.8927347877322642	0.13361440253771614	1	0.8927347877322642
nc_slr0680-as	CO2_4percent	0.3313042130881998	0.6756228534615185	0.13361440253771614	1	0.6756228534615185
nc_slr0681-as	CO2_30percent	0.9998670369735952	0.27496316702089124	0.13361440253771614	1	0.27496316702089124
nc_slr0681-as	CO2_4percent	0.38570910715901147	0.6756228534615185	0.13361440253771614	1	0.6756228534615185
nc_slr0688-as2	CO2_30percent	-0.5626892487725641	0.6652586483325006	0.7059529851215194	0.8412698412698413	0.6652586483325006
nc_slr0688-as2	CO2_4percent	-0.1570795152153849	0.9349326218034614	0.7059529851215194	0.8412698412698413	0.9349326218034614
nc_slr0688-as	CO2_30percent	-1.22364931527111	0.8927347877322642	0.51459819165810194	0.6904761904761905	0.8927347877322642
nc_slr0688-as	CO2_4percent	-1.3655592602779876	0.8308475819064807	0.51459819165810194	0.6904761904761905	0.8308475819064807
nc_slr0689	CO2_30percent	-0.22094875790105867	0.28397608833732335	0.03670119249562781	0.3333333333333333	0.28397608833732335
nc_slr0689	CO2_4percent	0.1675658336361711	0.9720968262217057	0.03670119249562781	0.3333333333333333	0.9720968262217057
nc_slr0697-as	CO2_30percent	-0.012870030903267802	0.632373293535994	0.02415182280389131	0.11428571428571428	0.632373293535994
nc_slr0697-as	CO2_4percent	0.26055336113795924	0.6785485253288749	0.02415182280389131	0.11428571428571428	0.6785485253288749
nc_slr0707-as	CO2_30percent	0.23196713887799308	0.594324564040631	0.009420319510740701	0.1	0.594324564040631
nc_slr0707-as	CO2_4percent	-0.08600354773288617	0.2679773947825647	0.009420319510740701	0.1	0.2679773947825647
nc_slr0710-as	CO2_30percent	-0.5703871825481028	0.8927347877322642	0.7059529851215194	0.8412698412698413	0.8927347877322642
nc_slr0710-as	CO2_4percent	-2.9940685394687536	0.746352504788104	0.7059529851215194	0.8412698412698413	0.746352504788104
nc_slr0713-as2	CO2_30percent	0.5208775931727928	0.49333821959901863	0.13361440253771614	1	0.49333821959901863
nc_slr0713-as2	CO2_4percent	0.12855757772441323	1	0.13361440253771614	1	1
nc_slr0713-as	CO2_30percent	0.8649929564878074	0.27496316702089124	0.13361440253771614	1	0.27496316702089124
nc_slr0713-as	CO2_4percent	-0.35995169615881634	0.5820338954230255	0.13361440253771614	1	0.5820338954230255
nc_slr0721-as	CO2_30percent	-0.5960321794480347	0.21242716088599387	0.043002747477351014	0.15079365079365079	0.21242716088599387
nc_slr0721-as	CO2_4percent	0.11683312993346125	0.7994991339779918	0.043002747477351014	0.15079365079365079	0.7994991339779918
nc_slr0721	CO2_30percent	0.7093879147800977	0.13273659218085376	0.03670119249562781	0.3333333333333333	0.13273659218085376
nc_slr0721	CO2_4percent	-0.11065681652878691	0.5198191968886985	0.03670119249562781	0.3333333333333333	0.5198191968886985
nc_slr0727-as	CO2_30percent	0.4233775192936771	0.584708522690724	0.13361440253771614	1	0.584708522690724
nc_slr0727-as	CO2_4percent	-0.005176763593848017	0.746352504788104	0.13361440253771614	1	0.746352504788104
nc_slr0740-as	CO2_30percent	-0.5842577533869179	0.7324131804450047	0.41449154861760745	0.7	0.7324131804450047
nc_slr0740-as	CO2_4percent	0.15021868275818362	0.8914439249771854	0.41449154861760745	0.7	0.8914439249771854
